"input","axis","source_reference","parser","status","scheme","host","port","path","query","fragment"
"file://%43|","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"file://C%7C","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"file://%43%7C/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"https://%43%7C/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","warning-no-tld","https","c|","","/","",""
"asdf://%43|/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"\\\.\Y:","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"\\\.\y:","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"https://[0::0::0]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"https://[0:.0]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"https://[0:0:]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"https://[0:1:2:3:4:5:6:7.0.0.0.1]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"https://[0:1.00.0.0.0]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"https://[0:1.290.0.0.0]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"https://[0:1.23.23]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"http://?","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"http://#","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"non-special://[:80/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"http://[::127.0.0.0.1]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"a","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"a/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"a//","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"file://­/p","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"file://%C2%AD/p","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"#","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"?","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"http://0..0x300/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","warning-invalid-tld","http","0..0x300","","/","",""
"http://0..0x300./","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","warning-invalid-tld","http","0..0x300.","","/","",""
"http://1.2.3.08.","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","warning-invalid-tld","http","1.2.3.08.","","/","",""
"http://1.2.3.09","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","warning-invalid-tld","http","1.2.3.09","","/","",""
"http://09.2.3.4","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","warning-invalid-tld","http","09.2.3.4","","/","",""
"http://09.2.3.4.","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","warning-invalid-tld","http","09.2.3.4.","","/","",""
"http://01.2.3.4.5","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","warning-invalid-tld","http","01.2.3.4.5","","/","",""
"http://01.2.3.4.5.","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","warning-invalid-tld","http","01.2.3.4.5.","","/","",""
"http://0x100.2.3.4","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","warning-invalid-tld","http","0x100.2.3.4","","/","",""
"http://0x100.2.3.4.","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","warning-invalid-tld","http","0x100.2.3.4.","","/","",""
"http://0x1.2.3.4.5.","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","warning-invalid-tld","http","0x1.2.3.4.5.","","/","",""
"http://foo.1.2.3.4","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","warning-invalid-tld","http","foo.1.2.3.4","","/","",""
"http://foo.1.2.3.4.","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","warning-invalid-tld","http","foo.1.2.3.4.","","/","",""
"http://foo.2.3.4","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","warning-invalid-tld","http","foo.2.3.4","","/","",""
"http://foo.2.3.4.","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","warning-invalid-tld","http","foo.2.3.4.","","/","",""
"http://foo.09.","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","warning-invalid-tld","http","foo.09.","","/","",""
"http://foo.0x4.","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","warning-invalid-tld","http","foo.0x4.","","/","",""
"http://0999999999999999999/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","warning-no-tld","http","0999999999999999999","","/","",""
"http://foo.0x","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","warning-invalid-tld","http","foo.0x","","/","",""
"http://foo.0XFfFfFfFfFfFfFfFfFfAcE123","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","warning-invalid-tld","http","foo.0xfffffffffffffffffface123","","/","",""
"http://💩.123/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","warning-invalid-tld","http","💩.123","","/","",""
"https://￿y","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","warning-no-tld","https","￿y","","/","",""
"","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"https://­/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","warning-no-tld","https","­","","/","",""
"https://%C2%AD/","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","warning-no-tld","https","­","","/","",""
"data://:443","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"data://test:test","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"data://[:1]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"javascript://:443","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"javascript://test:test","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"javascript://[:1]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"mailto://:443","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"mailto://test:test","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"mailto://[:1]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"intent://:443","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"intent://test:test","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"intent://[:1]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"urn://:443","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"urn://test:test","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"urn://[:1]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"turn://:443","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"turn://test:test","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"turn://[:1]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"stun://:443","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"stun://test:test","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"stun://[:1]","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"non-special://host\a","ext-wpt-urltestdata","WPT url/resources/urltestdata.json (BSD-3-Clause) failure case","rurl(rfc3986)","error","","","","/","",""
"http://0x7f.0x0.0x0.0x1/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- dotted hexadecimal, all four octets in hex","rurl(rfc3986)","warning-invalid-tld","http","0x7f.0x0.0x0.0x1","","/","",""
"http://0x7f.0x00.0x00.0x01/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- dotted hexadecimal with zero-padding","rurl(rfc3986)","warning-invalid-tld","http","0x7f.0x00.0x00.0x01","","/","",""
"http://0x7f.1/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- mixed radix: hex first part, short 2-part form fills last 3 octets","rurl(rfc3986)","warning-invalid-tld","http","0x7f.1","","/","",""
"http://0x7f.00.0.1/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- mixed radix hex + octal + decimal parts","rurl(rfc3986)","warning-invalid-tld","http","0x7f.00.0.1","","/","",""
"http://0x7f.256/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- hex + short 2-part: 256 spans the last 3 octets -> a DIFFERENT ip; the conformant WHATWG result is 127.0.1.0, demonstrating the parser rule, not an alias of 127.0.0.1","rurl(rfc3986)","warning-invalid-tld","http","0x7f.256","","/","",""
"http://0177.00.00.01/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- dotted octal, per-part octal radix","rurl(rfc3986)","warning-invalid-tld","http","0177.00.00.01","","/","",""
"http://0177.000.0000.00001/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- dotted octal with heavy zero-padding (padding does not change value)","rurl(rfc3986)","warning-invalid-tld","http","0177.000.0000.00001","","/","",""
"http://0177.0x0.1/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- mixed radix octal + hex + decimal parts","rurl(rfc3986)","warning-invalid-tld","http","0177.0x0.1","","/","",""
"http://127.0.1/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- short 3-part form: last part fills the low 2 octets","rurl(rfc3986)","warning-invalid-tld","http","127.0.1","","/","",""
"http://127。0。0。1/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- U+3002 ideographic full stop as separator; UTS-46 maps to '.' -> should coerce to 127.0.0.1","rurl(rfc3986)","warning-no-tld","http","127。0。0。1","","/","",""
"http://127．0．0．1/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- U+FF0E fullwidth full stop as separator; UTS-46 maps to '.' -> should coerce to 127.0.0.1","rurl(rfc3986)","warning-no-tld","http","127．0．0．1","","/","",""
"http://127｡0｡0｡1/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- U+FF61 halfwidth ideographic full stop as separator; UTS-46 maps to '.' -> should coerce to 127.0.0.1","rurl(rfc3986)","warning-no-tld","http","127｡0｡0｡1","","/","",""
"http://0xa9fea9fe/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- dotless hexadecimal whole number","rurl(rfc3986)","warning-no-tld","http","0xa9fea9fe","","/","",""
"http://0xa9.0xfe.0xa9.0xfe/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- dotted hexadecimal","rurl(rfc3986)","warning-invalid-tld","http","0xa9.0xfe.0xa9.0xfe","","/","",""
"http://2852039166/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- dotless decimal (dword) whole number","rurl(rfc3986)","warning-no-tld","http","2852039166","","/","",""
"http://0251.0376.0251.0376/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- dotted octal","rurl(rfc3986)","warning-invalid-tld","http","0251.0376.0251.0376","","/","",""
"http://0xa9.254.0xa9.0376/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- mixed radix hex + decimal + hex + octal","rurl(rfc3986)","warning-invalid-tld","http","0xa9.254.0xa9.0376","","/","",""
"http://[::ffff:127.0.0.1]/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- IPv4-mapped IPv6; a bracketed IPv6 host, not an IPv4-coercion candidate (recorded for provenance)","rurl(rfc3986)","ok","http","[::ffff:127.0.0.1]","","/","",""
"http://[::127.0.0.1]/","ext-ip-obfuscation","IPv4-obfuscation technique per cujanovic/SSRF-Testing ip.py & JorianWoltjer/ipobf (no LICENSE; encodings hand-generated as arithmetic facts, not vendored) -- IPv4-compatible IPv6; bracketed IPv6 host (recorded for provenance)","rurl(rfc3986)","ok","http","[::127.0.0.1]","","/","",""
